id,created_at,name,ename,cover,images,video,hot_score,price,rank_info,latitude,longtitude,address,location_id,open_time_rule,description,phone,avg_rating,rating_count
141468936,2024-11-05 07:35:27.74644+00,Thành Phố Hướng Nghiệp KizCiti,KizCiti,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg?proc=source%2ftrip""]",[],3,,,10.758819,106.698098,"Khu công viên Khánh Hội, Đ. Hoàng Diệu, Phường 2, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 2-Th 6"",""description"":""9:00-17:00""},{""timeDesc"":""Th 7-CN"",""description"":""8:30-18:00""}],""isActivityCurrentTime"":true}]","Thành Phố Hướng Nghiệp KizCiti tại TP.HCM là một công viên chủ đề dành cho trẻ em, nơi các bé có thể trải nghiệm các nghề nghiệp khác nhau thông qua các trò chơi mô phỏng, giúp trẻ phát triển kỹ năng sống và tư duy sáng tạo.",+84 904 011 977,0,0
141524323,2024-11-03 06:32:50.692071+00,Lotte Cinema Nam Sài Gòn,Lotte Cinema Nam Sai Gon,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg?proc=source%2ftrip""]",[],3.3,,,10.741023,106.702043,"Tầng 3 Lotte Mart NSG, 469 Đ. Nguyễn Hữu Thọ, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",434,,"Lotte Cinema Nam Sài Gòn là một rạp chiếu phim hiện đại tại TP.HCM, cung cấp các bộ phim mới với không gian sang trọng và dịch vụ tốt.",+84 28 3775 2521,0,0
141553764,2024-11-03 04:04:45.179729+00,Sun World Bà Nà Hills,Ba Na Hills SunWorld,https://ak-d.tripcdn.com/images/0ww5a12000cv0dx850EC2.jpg,"[""https://ak-d.tripcdn.com/images/0ww5a12000cv0dx850EC2.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3d12000cv0e0tx2914.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3z12000cv0dq29010B.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0412000cv0dw8m8A69.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww2912000cv0drx74BB9.jpg?proc=source%2ftrip""]",[],4.2,,,16.026514,108.032797,"Hoà Ninh, Hòa Vang, Đà Nẵng, Việt Nam",669,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""7:00-22:00""}],""isActivityCurrentTime"":true}]","Sun World Bà Nà Hills tại Đà Nẵng là khu du lịch nổi tiếng với cáp treo dài nhất thế giới, các công trình kiến trúc đẹp mắt, và các hoạt động giải trí thú vị, như tham quan chùa Linh Ứng và cầu Vàng.",+84 905 766 777,4.8,4
141588624,2024-11-03 06:36:46.827005+00,CGV Aeon Canary,CGV Aeon Canary,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg?proc=source%2ftrip""]",[],3.2,,,10.930966,106.711923,"Tầng 2,Trung tâm mua sắm Aeon-bình Dương Canary 77 Thuận An, Đại lộ Bình Dương, Thuận Giao, Thuận An, Bình Dương, Việt Nam",123140,,"CGV Aeon Canary là một rạp chiếu phim tại TP.HCM, cung cấp các bộ phim quốc tế và Việt Nam với chất lượng cao và không gian sang trọng.",+84 1900 6017,0,0
141619259,2024-11-03 05:52:42.274049+00,CGV Vincom Nguyễn Chí Thanh,CGV Vincom Nguyen Chi Thanh,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg?proc=source%2ftrip""]",[],3.5,,,21.023284,105.809213,"Vincom Center, L6, số 54A Đ. Nguyễn Chí Thanh, Láng Thượng, Đống Đa, Hà Nội, Việt Nam",181,,"CGV Vincom Nguyễn Chí Thanh là một rạp chiếu phim hiện đại tại Hà Nội, phục vụ các bộ phim quốc tế và Việt Nam với chất lượng âm thanh, hình ảnh tốt nhất.",+84 1900 6017,0,0
141698250,2024-11-03 05:57:34.892544+00,Công viên Văn hóa Đầm Sen,Dam Sen Cultural Park,https://ak-d.tripcdn.com/images/0ww2612000colw2o27CDB.jpg,"[""https://ak-d.tripcdn.com/images/0ww2612000colw2o27CDB.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3212000colkcjrA314.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4h12000cp017df98BE.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3d12000colvlz9F8EB.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0r12000coljz136DC0.jpg?proc=source%2ftrip""]",[],3.4,,,10.76609,106.641894,"262 Lạc Long Quân, Phường 5, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 2-Th 6"",""description"":""8:00-17:00""},{""timeDesc"":""Th 7-CN"",""description"":""8:00-18:00""}],""isActivityCurrentTime"":true}]","Công viên Văn hóa Đầm Sen, công viên giải trí tại TP.HCM, với các trò chơi và dịch vụ thú vị cho mọi lứa tuổi.",+84 28 3963 2394,0,0
141716455,2024-11-05 06:15:38.671376+00,Câu lạc bộ Lan Anh,Lan Anh Sports Club,https://ak-d.tripcdn.com/images/fd/tg/g1/M0A/FC/26/CghzflW7IBWAQ9avAAA22AXeLeI484.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M0A/FC/26/CghzflW7IBWAQ9avAAA22AXeLeI484.jpg?proc=source%2ftrip""]",[],3.1,,,10.778826,106.677897,"291 Đ. Cách Mạng Tháng 8, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""6:00-22:00""}],""isActivityCurrentTime"":true}]","Câu lạc bộ Lan Anh, câu lạc bộ âm nhạc nổi tiếng tại TP.HCM, tổ chức các buổi hòa nhạc và sự kiện giải trí.",+84 28 3862 7420,0,0
141725403,2024-11-03 06:58:33.133331+00,Công viên Thủ Dầu Một,Công viên Thủ Dầu Một,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg?proc=source%2ftrip""]",[],3.1,,,10.991381,106.661424,"XMR6+HH3, Đại lộ Bình Dương, Hiệp Thành, Thủ Dầu Một, Bình Dương, Việt Nam",1525777,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""7:00-19:00""}],""isActivityCurrentTime"":true}]",Công viên Thủ Dầu Một là một công viên lớn với không gian xanh và các hoạt động thể thao ngoài trời.,+84 274 3827 587,0,0
141734564,2024-11-03 05:47:00.149113+00,CGV Celadon Tân Phú,CGV Celadon Tân Phú,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg?proc=source%2ftrip""]",[],3.6,,,10.801702,106.617975,"Level 3 Aeon Mall, 30 Đường Bờ Bao Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",434,,"CGV Celadon Tân Phú là rạp chiếu phim hiện đại ở Tân Phú, TP.HCM, cung cấp trải nghiệm xem phim ấn tượng với chất lượng hình ảnh và âm thanh tốt.",+84 1900 6017,0,0
141736591,2024-11-05 07:36:42.751493+00,Vinpearl River Safari Nam Hội An,Vinpearl River Safari,https://ak-d.tripcdn.com/images/fd/tg/g2/M08/AE/60/CghzgFW7H_iAHrajAAA9JobItL4932.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g2/M08/AE/60/CghzgFW7H_iAHrajAAA9JobItL4932.jpg?proc=source%2ftrip""]",[],3,,,15.79007,108.41212,"Bình Minh, Thăng Bình, Quảng Nam, Việt Nam",2134237,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""10:00-17:00""}],""isActivityCurrentTime"":true}]","Vinpearl River Safari Nam Hội An, một khu du lịch sinh thái với các hoạt động khám phá động vật và thiên nhiên.",+84 1900 6677 ext. 5,0,0
141763417,2024-11-05 06:15:43.837773+00,Fantasy Park,Fantasy Park,https://ak-d.tripcdn.com/images/fd/tg/g2/M09/AE/60/CghzgFW7H_qAfXrjAAAw66zmCm4580.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g2/M09/AE/60/CghzgFW7H_qAfXrjAAAw66zmCm4580.jpg?proc=source%2ftrip""]",[],3.1,,,15.997204,107.988763,"XXWQ+VGJ, Hoà Phú, Hòa Vang, Đà Nẵng, Việt Nam",669,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""8:30-17:00""}],""isActivityCurrentTime"":true}]","Fantasy Park tại Ba Na Hills là công viên giải trí với nhiều trò chơi hấp dẫn và cảnh quan tuyệt đẹp, mang đến những trải nghiệm thú vị cho du khách.",,0,0
141806815,2024-11-03 06:59:20.64883+00,CGV Saigonres Nguyễn Xí,CGV Saigonres Nguyễn Xí,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg?proc=source%2ftrip""]",[],3.1,,,10.81643,106.707227,"Saigonres Plaza, Tầng 4-5,Saigonres Plaza 188, 79-81 Nguyễn Xí, Phường 26, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",434,,CGV Saigonres Nguyễn Xí là một rạp chiếu phim với các phòng chiếu cao cấp và các dịch vụ giải trí hiện đại.,+84 1900 6017,0,0
141896642,2024-11-03 06:36:44.485563+00,Galaxy Cinema Nguyễn Văn Quá,Galaxy Nguyen Van Qua,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg?proc=source%2ftrip""]",[],3.2,,,10.847153,106.634054,"119B Nguyễn Văn Quá, Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",434,,"Galaxy Cinema Nguyễn Văn Quá là một rạp chiếu phim tại TP.HCM, cung cấp các bộ phim quốc tế và Việt Nam trong không gian hiện đại.",+84 1900 2224,0,0
142260885,2024-11-03 05:47:09.813258+00,Di sản Tràng An - Ninh Bình,Di sản Tràng An - Ninh Bình,https://ak-d.tripcdn.com/images/10050e0000006ysqf81F3.jpg,"[""https://ak-d.tripcdn.com/images/10050e0000006ysqf81F3.jpg?proc=source%2ftrip""]",[],3.5,,,20.252551,105.918374,"Tràng An, Hoa Lư, Ninh Bình 430000, Việt Nam",1540539,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""7:00-16:30""}],""isActivityCurrentTime"":true}]","Di sản Tràng An - Ninh Bình là khu di sản thiên nhiên thế giới, nổi bật với hệ thống hang động, núi non hùng vĩ và cảnh quan thiên nhiên tuyệt đẹp.",+84 229 3620 335,0,0
142261123,2024-11-03 06:34:27.220145+00,Capella Parkview Wedding & Convention,Capella Parkview Wedding & Convention,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,"[""https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg?proc=source%2ftrip""]",[],3.2,,,10.809638,106.677695,"3 Đặng Văn Sâm, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""9:00-22:00""}],""isActivityCurrentTime"":true}]","Capella Parkview Wedding & Convention, khu tổ chức sự kiện và đám cưới cao cấp tại Nha Trang, với không gian sang trọng và tiện nghi.",+84 974 037 788,0,0
142264229,2024-11-03 06:37:21.477262+00,Khu du lịch Tân Cảng,Tan Cang Recreational Area,https://ak-d.tripcdn.com/images/fd/tg/g2/M06/C5/08/Cghzf1W7IAiAcJWQAAAtj1ccP2g201.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g2/M06/C5/08/Cghzf1W7IAiAcJWQAAAtj1ccP2g201.jpg?proc=source%2ftrip""]",[],3.2,,,10.799964,106.724744,"A100 Ung Văn Khiêm, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""8:00-21:30""}],""isActivityCurrentTime"":true}]",Khu du lịch ven sông tại Tân Cảng,+84 28 3512 8775,0,0
142270484,2024-11-03 06:58:25.70401+00,Bãi tắm Mũi Nai,Bãi tắm Mũi Nai,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg?proc=source%2ftrip""]",[],3.1,,,10.380867,104.445337,"Đường, Hà Tiên, Việt Nam",24758,,Bãi tắm Mũi Nai là một bãi biển hoang sơ với cát trắng mịn và nước biển trong xanh.,,0,0
142271683,2024-11-03 06:35:49.968708+00,Mega Grand World Ha Noi,Mega Grand World Ha Noi,https://ak-d.tripcdn.com/images/1lo3d12000egpncgmC472.jpg,"[""https://ak-d.tripcdn.com/images/1lo3d12000egpncgmC472.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/1lo0q12000egpnd8i7853.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/1lo3v12000egpnk4u7E5A.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/1lo1012000egpnex1BAEC.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/1lo5912000egpnoyz725D.jpg?proc=source%2ftrip""]",[],3.3,150000,,20.953771,105.975868,"XX3G+657, Nghĩa Trụ, Văn Giang, Hưng Yên, Vietnam",1524615,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""09:00-21:00""}],""isActivityCurrentTime"":true}]","Mega Grand World Ha Noi là một khu tổ hợp mua sắm, giải trí và khách sạn tại Hà Nội, nơi du khách có thể tham gia các hoạt động và tận hưởng không gian sang trọng.",+84 1900 232389,0,0
142281501,2024-11-05 06:15:42.225759+00,Chùa Phúc Khánh,Phuc Khanh Pagoda,https://ak-d.tripcdn.com/images/fd/tg/g1/M03/FC/25/CghzflW7IAuAQo9CAAA7OIqXlVA798.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M03/FC/25/CghzflW7IAuAQo9CAAA7OIqXlVA798.jpg?proc=source%2ftrip""]",[],3.1,,,21.004403,105.821271,"2R3C+QG6, Cầu vượt Ngã Tư Sở, Thịnh Quang, Đống Đa, Hà Nội 100000, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Chùa Phúc Khánh, một ngôi chùa tại Hà Nội, nổi tiếng với phong cảnh yên tĩnh và kiến trúc cổ kính.",+84 24 3563 9126,0,0
142284083,2024-11-03 06:41:51.738163+00,CGV Hùng Vương Plaza,CGV Hùng Vương Plaza,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg?proc=source%2ftrip""]",[],3.2,,,10.756071,106.66291,"Parkson Hung Vuong Plaza, 126 Đ. Hồng Bàng, Phường 12, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",434,,"CGV Hùng Vương Plaza là một rạp chiếu phim tại TP.HCM, cung cấp các bộ phim quốc tế và Việt Nam với chất lượng cao trong không gian sang trọng.",+84 1900 6017,0,0
142290870,2024-11-03 06:36:52.118685+00,Công viên Hồ Bán Nguyệt,Crescent Lake Park,https://ak-d.tripcdn.com/images/0ww38120009c6epvw56D0.jpg,"[""https://ak-d.tripcdn.com/images/0ww38120009c6epvw56D0.jpg?proc=source%2ftrip""]",[],3.2,,,10.725952,106.71682,"Đường N - Nam, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Công viên Hồ Bán Nguyệt là một công viên tại TP.HCM, nổi bật với không gian xanh và các hoạt động vui chơi giải trí cho cả gia đình.",,0,0
142290987,2024-11-03 06:58:07.481188+00,Halong Park (Dragon Park),Halong Park (Dragon Park),https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg?proc=source%2ftrip""]",[],3.2,,,20.95375,107.049514,"Bãi Cháy, Thành phố Hạ Long, Quảng Ninh, Việt Nam",1524623,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 2-Th 6"",""description"":""14:00-17:00""},{""timeDesc"":""Th 7-CN"",""description"":""9:00-17:00""}],""isActivityCurrentTime"":true}]","Halong Park (Dragon Park) là công viên giải trí với các trò chơi hiện đại, phù hợp cho các gia đình.",+84 977 112 777,0,0
142292775,2024-11-03 05:47:04.087602+00,Danh Thắng Yên Tử,Relic scenic Yen Tu,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg?proc=source%2ftrip""]",[],3.5,,,21.138102,106.722451,"Yên Tử, Thượng Yên Công, Uông Bí, Quảng Ninh 200000, Việt Nam",1541597,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Danh thắng Yên Tử, một khu vực núi non với các chùa chiền và không gian thanh tịnh, linh thiêng.",,0,0
142323504,2024-11-03 06:36:45.682375+00,Chao Lua Football Field,Chao Lua Football Field,https://ak-d.tripcdn.com/images/100p0f0000007gxjm1D95.jpg,"[""https://ak-d.tripcdn.com/images/100p0f0000007gxjm1D95.jpg?proc=source%2ftrip""]",[],3.2,,,10.806063,106.65848,"30 Phan Thúc Duyện, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Chao Lua Football Field là một sân bóng đá tại Hà Nội, với các trận đấu thể thao sôi động và các hoạt động thể thao cộng đồng.",+84 777 700 000,5,1
142333317,2024-11-03 04:06:23.372272+00,Saigon Skydeck,Saigon Skydeck,https://ak-d.tripcdn.com/images/fd/tg/g1/M0B/FC/25/CghzflW7IAqAWRxpAAA0-32cDKY598.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M0B/FC/25/CghzflW7IAqAWRxpAAA0-32cDKY598.jpg?proc=source%2ftrip""]",[],3.9,215604,,10.771567,106.704247,"36 Đ. Hồ Tùng Mậu, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""9:30-21:30""}],""isActivityCurrentTime"":true}]","Saigon Skydeck tại TP.HCM là điểm ngắm cảnh tuyệt vời, nơi du khách có thể nhìn toàn cảnh thành phố từ trên cao, đặc biệt là vào buổi tối khi thành phố lên đèn.",,4.4,19
142360211,2024-11-03 05:57:24.682161+00,Bãi Đá Sông Hồng,Bãi Đá Vườn Hoa Sông Hồng,https://ak-d.tripcdn.com/images/fd/tg/g2/M09/C4/B0/CghzgVW7H_mAHhf4AABD5Ex5trU893.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g2/M09/C4/B0/CghzgVW7H_mAHhf4AABD5Ex5trU893.jpg?proc=source%2ftrip""]",[],3.4,,,21.078522,105.835267,"Ngõ 264 Âu Cơ, Nhật Tân, Tây Hồ, Hà Nội 100000, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""7:00-23:00""}],""isActivityCurrentTime"":true}]","Bãi đá sông Hồng, một bãi đá ven sông nổi bật với cảnh quan thiên nhiên đẹp mắt, là điểm đến lý tưởng cho các hoạt động cắm trại và chụp ảnh.",+84 902 558 899,0,0
142366167,2024-11-03 06:58:52.956386+00,XQ Đà Lạt Sử Quán,XQ Đà Lạt Sử Quán - XQ Vietnam,https://ak-d.tripcdn.com/images/0ww2y12000cv0ez61B98A.jpg,"[""https://ak-d.tripcdn.com/images/0ww2y12000cv0ez61B98A.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww2112000cv0etz00AF6.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4q12000cv0eq9c1EBA.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww1f12000cv0ev7h4B25.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3n12000cv0en9pBEFC.jpg?proc=source%2ftrip""]",[],3.1,,,11.977319,108.447736,"80A Đường Mai Anh Đào, Phường 8, Thành phố Đà Lạt, Lâm Đồng, Việt Nam",1393,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""8:00-17:30""}],""isActivityCurrentTime"":true}]","XQ Đà Lạt Sử Quán là một bảo tàng văn hóa, nơi trưng bày các sản phẩm thủ công mỹ nghệ và các tác phẩm nghệ thuật đặc sắc của Đà Lạt.",+84 263 3831 343,0,0
142369415,2024-11-03 06:23:36.611305+00,Công viên Văn hóa Phú Nhuận,Phu Nhuan Cultural Park,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg?proc=source%2ftrip""]",[],3.3,,,10.803027,106.690418,"49 Phan Đăng Lưu, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""6:00-22:00""}],""isActivityCurrentTime"":true}]","Công viên Văn hóa Phú Nhuận là một công viên tại TP.HCM, nổi bật với không gian xanh và các hoạt động vui chơi, giải trí dành cho mọi lứa tuổi.",+84 28 3510 2762,0,0
142370218,2024-11-03 06:33:00.421094+00,Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum,Saint Mary's Cathedral of Kon Tum,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg?proc=source%2ftrip""]",[],3.3,,,14.345002,108.013254,"82W7+282, Nguyễn Huệ, Thống Nhất, Kon Tum, 580000, Việt Nam",24782,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Nhà Thờ Chính Tòa Giáo Phận Kon Tum | Nhà Thờ Gỗ Kon Tum là một ngôi nhà thờ nổi tiếng với kiến trúc gỗ đặc biệt tại Kon Tum, là điểm du lịch hấp dẫn cho những ai yêu thích tìm hiểu văn hóa và tôn giáo.",,0,0
142379336,2024-11-05 07:35:38.622388+00,CGV Liberty Citypoint,CGV Liberty Citypoint,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg?proc=source%2ftrip""]",[],3,,,10.774672,106.70065,"Khách sạn Liberty Citypoint, Pasteur, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",434,,"Rạp chiếu phim CGV tại Liberty Citypoint, phục vụ các bộ phim quốc tế và trong nước.",+84 1900 6017,0,0
